DATAFLOW,LAST UPDATE,freq,c_resid,unit,nace_r2,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:TOUR_OCC_NIM(1.0),19/12/25 23:00:00,Monthly,Total,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Portugal,2024-03,6100656,,
ESTAT:TOUR_OCC_NIM(1.0),19/12/25 23:00:00,Monthly,Total,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Portugal,2024-04,6980064,,
ESTAT:TOUR_OCC_NIM(1.0),19/12/25 23:00:00,Monthly,Total,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Portugal,2024-05,8257287,,
ESTAT:TOUR_OCC_NIM(1.0),19/12/25 23:00:00,Monthly,Total,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Portugal,2024-06,8508117,,
ESTAT:TOUR_OCC_NIM(1.0),19/12/25 23:00:00,Monthly,Total,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Portugal,2024-07,10341444,,
ESTAT:TOUR_OCC_NIM(1.0),19/12/25 23:00:00,Monthly,Total,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Portugal,2024-08,12628773,,
ESTAT:TOUR_OCC_NIM(1.0),19/12/25 23:00:00,Monthly,Total,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Portugal,2024-09,9224413,,
ESTAT:TOUR_OCC_NIM(1.0),19/12/25 23:00:00,Monthly,Total,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Portugal,2024-10,7976674,,
ESTAT:TOUR_OCC_NIM(1.0),19/12/25 23:00:00,Monthly,Total,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Portugal,2024-11,5312271,,
ESTAT:TOUR_OCC_NIM(1.0),19/12/25 23:00:00,Monthly,Total,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Romania,2017-01,1242232,,
ESTAT:TOUR_OCC_NIM(1.0),19/12/25 23:00:00,Monthly,Total,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Romania,2017-02,1300827,,
ESTAT:TOUR_OCC_NIM(1.0),19/12/25 23:00:00,Monthly,Total,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Romania,2017-03,1342754,,
ESTAT:TOUR_OCC_NIM(1.0),19/12/25 23:00:00,Monthly,Total,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Romania,2017-04,1587814,,
ESTAT:TOUR_OCC_NIM(1.0),19/12/25 23:00:00,Monthly,Total,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Romania,2017-05,1911893,,
ESTAT:TOUR_OCC_NIM(1.0),19/12/25 23:00:00,Monthly,Total,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Romania,2017-06,2727363,,
ESTAT:TOUR_OCC_NIM(1.0),19/12/25 23:00:00,Monthly,Total,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Romania,2017-07,4138154,,
ESTAT:TOUR_OCC_NIM(1.0),19/12/25 23:00:00,Monthly,Total,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Romania,2017-08,4537010,,
ESTAT:TOUR_OCC_NIM(1.0),19/12/25 23:00:00,Monthly,Total,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Romania,2017-09,2691215,,
ESTAT:TOUR_OCC_NIM(1.0),19/12/25 23:00:00,Monthly,Total,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Romania,2017-10,2078042,,
ESTAT:TOUR_OCC_NIM(1.0),19/12/25 23:00:00,Monthly,Total,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Romania,2017-11,1768107,,
ESTAT:TOUR_OCC_NIM(1.0),19/12/25 23:00:00,Monthly,Total,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Romania,2017-12,1590265,,
ESTAT:TOUR_OCC_NIM(1.0),19/12/25 23:00:00,Monthly,Total,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Romania,2018-01,1361563,,
ESTAT:TOUR_OCC_NIM(1.0),19/12/25 23:00:00,Monthly,Total,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Romania,2018-02,1343719,,
ESTAT:TOUR_OCC_NIM(1.0),19/12/25 23:00:00,Monthly,Total,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Romania,2018-03,1423288,,
ESTAT:TOUR_OCC_NIM(1.0),19/12/25 23:00:00,Monthly,Total,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Romania,2018-04,1605651,,
ESTAT:TOUR_OCC_NIM(1.0),19/12/25 23:00:00,Monthly,Total,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Romania,2018-05,1926079,,
ESTAT:TOUR_OCC_NIM(1.0),19/12/25 23:00:00,Monthly,Total,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Romania,2018-06,2700440,,
ESTAT:TOUR_OCC_NIM(1.0),19/12/25 23:00:00,Monthly,Total,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Romania,2018-07,4257406,,
ESTAT:TOUR_OCC_NIM(1.0),19/12/25 23:00:00,Monthly,Total,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Romania,2018-08,4950941,,
ESTAT:TOUR_OCC_NIM(1.0),19/12/25 23:00:00,Monthly,Total,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Romania,2018-09,2981911,,
ESTAT:TOUR_OCC_NIM(1.0),19/12/25 23:00:00,Monthly,Total,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Romania,2018-10,2297351,,
ESTAT:TOUR_OCC_NIM(1.0),19/12/25 23:00:00,Monthly,Total,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Romania,2018-11,1959759,,
ESTAT:TOUR_OCC_NIM(1.0),19/12/25 23:00:00,Monthly,Total,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Romania,2018-12,1641020,,
ESTAT:TOUR_OCC_NIM(1.0),19/12/25 23:00:00,Monthly,Total,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Romania,2019-01,1472761,,
ESTAT:TOUR_OCC_NIM(1.0),19/12/25 23:00:00,Monthly,Total,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Romania,2019-02,1496516,,
ESTAT:TOUR_OCC_NIM(1.0),19/12/25 23:00:00,Monthly,Total,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Romania,2019-03,1519148,,
ESTAT:TOUR_OCC_NIM(1.0),19/12/25 23:00:00,Monthly,Total,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Romania,2019-04,1764779,,
ESTAT:TOUR_OCC_NIM(1.0),19/12/25 23:00:00,Monthly,Total,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Romania,2019-05,2162490,,
ESTAT:TOUR_OCC_NIM(1.0),19/12/25 23:00:00,Monthly,Total,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Romania,2019-06,2993412,,
ESTAT:TOUR_OCC_NIM(1.0),19/12/25 23:00:00,Monthly,Total,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Romania,2019-07,4407335,,
ESTAT:TOUR_OCC_NIM(1.0),19/12/25 23:00:00,Monthly,Total,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Romania,2019-08,5057673,,
ESTAT:TOUR_OCC_NIM(1.0),19/12/25 23:00:00,Monthly,Total,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Romania,2019-09,3027852,,
ESTAT:TOUR_OCC_NIM(1.0),19/12/25 23:00:00,Monthly,Total,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Romania,2019-10,2352335,,
ESTAT:TOUR_OCC_NIM(1.0),19/12/25 23:00:00,Monthly,Total,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Romania,2019-11,1924251,,
ESTAT:TOUR_OCC_NIM(1.0),19/12/25 23:00:00,Monthly,Total,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Romania,2019-12,1691806,,
ESTAT:TOUR_OCC_NIM(1.0),19/12/25 23:00:00,Monthly,Total,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Romania,2020-01,1575540,,
ESTAT:TOUR_OCC_NIM(1.0),19/12/25 23:00:00,Monthly,Total,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Romania,2020-02,1404576,,
ESTAT:TOUR_OCC_NIM(1.0),19/12/25 23:00:00,Monthly,Total,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Romania,2020-03,483698,,
ESTAT:TOUR_OCC_NIM(1.0),19/12/25 23:00:00,Monthly,Total,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Romania,2020-04,45196,,
ESTAT:TOUR_OCC_NIM(1.0),19/12/25 23:00:00,Monthly,Total,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Romania,2020-05,65665,,
ESTAT:TOUR_OCC_NIM(1.0),19/12/25 23:00:00,Monthly,Total,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Romania,2020-06,705305,,
ESTAT:TOUR_OCC_NIM(1.0),19/12/25 23:00:00,Monthly,Total,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Romania,2020-07,2436496,,
ESTAT:TOUR_OCC_NIM(1.0),19/12/25 23:00:00,Monthly,Total,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Romania,2020-08,3446880,,
ESTAT:TOUR_OCC_NIM(1.0),19/12/25 23:00:00,Monthly,Total,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Romania,2020-09,1911998,,
ESTAT:TOUR_OCC_NIM(1.0),19/12/25 23:00:00,Monthly,Total,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Romania,2020-10,1063847,,
ESTAT:TOUR_OCC_NIM(1.0),19/12/25 23:00:00,Monthly,Total,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Romania,2020-11,679756,,
ESTAT:TOUR_OCC_NIM(1.0),19/12/25 23:00:00,Monthly,Total,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Romania,2020-12,625770,,
ESTAT:TOUR_OCC_NIM(1.0),19/12/25 23:00:00,Monthly,Total,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Romania,2021-01,948176,,
ESTAT:TOUR_OCC_NIM(1.0),19/12/25 23:00:00,Monthly,Total,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Romania,2021-02,1013817,,
ESTAT:TOUR_OCC_NIM(1.0),19/12/25 23:00:00,Monthly,Total,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Romania,2021-03,832643,,
ESTAT:TOUR_OCC_NIM(1.0),19/12/25 23:00:00,Monthly,Total,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Romania,2021-04,906245,,
ESTAT:TOUR_OCC_NIM(1.0),19/12/25 23:00:00,Monthly,Total,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Romania,2021-05,1322423,,
ESTAT:TOUR_OCC_NIM(1.0),19/12/25 23:00:00,Monthly,Total,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Romania,2021-06,1931901,,
ESTAT:TOUR_OCC_NIM(1.0),19/12/25 23:00:00,Monthly,Total,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Romania,2021-07,4054369,,
ESTAT:TOUR_OCC_NIM(1.0),19/12/25 23:00:00,Monthly,Total,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Romania,2021-08,5034842,,
ESTAT:TOUR_OCC_NIM(1.0),19/12/25 23:00:00,Monthly,Total,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Romania,2021-09,2569258,,
ESTAT:TOUR_OCC_NIM(1.0),19/12/25 23:00:00,Monthly,Total,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Romania,2021-10,1447126,,
ESTAT:TOUR_OCC_NIM(1.0),19/12/25 23:00:00,Monthly,Total,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Romania,2021-11,1137063,,
ESTAT:TOUR_OCC_NIM(1.0),19/12/25 23:00:00,Monthly,Total,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Romania,2021-12,1201717,,
ESTAT:TOUR_OCC_NIM(1.0),19/12/25 23:00:00,Monthly,Total,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Romania,2022-01,1200265,,
ESTAT:TOUR_OCC_NIM(1.0),19/12/25 23:00:00,Monthly,Total,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Romania,2022-02,1174161,,
ESTAT:TOUR_OCC_NIM(1.0),19/12/25 23:00:00,Monthly,Total,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Romania,2022-03,1302736,,
ESTAT:TOUR_OCC_NIM(1.0),19/12/25 23:00:00,Monthly,Total,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Romania,2022-04,1453736,,
ESTAT:TOUR_OCC_NIM(1.0),19/12/25 23:00:00,Monthly,Total,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Romania,2022-05,1827484,,
ESTAT:TOUR_OCC_NIM(1.0),19/12/25 23:00:00,Monthly,Total,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Romania,2022-06,2542415,,
ESTAT:TOUR_OCC_NIM(1.0),19/12/25 23:00:00,Monthly,Total,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Romania,2022-07,4067797,,
ESTAT:TOUR_OCC_NIM(1.0),19/12/25 23:00:00,Monthly,Total,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Romania,2022-08,4792238,,
ESTAT:TOUR_OCC_NIM(1.0),19/12/25 23:00:00,Monthly,Total,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Romania,2022-09,2555672,,
ESTAT:TOUR_OCC_NIM(1.0),19/12/25 23:00:00,Monthly,Total,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Romania,2022-10,2186416,,
ESTAT:TOUR_OCC_NIM(1.0),19/12/25 23:00:00,Monthly,Total,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Romania,2022-11,1771389,,
ESTAT:TOUR_OCC_NIM(1.0),19/12/25 23:00:00,Monthly,Total,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Romania,2022-12,1705165,,
ESTAT:TOUR_OCC_NIM(1.0),19/12/25 23:00:00,Monthly,Total,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Romania,2023-01,1488682,,
ESTAT:TOUR_OCC_NIM(1.0),19/12/25 23:00:00,Monthly,Total,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Romania,2023-02,1548947,,
ESTAT:TOUR_OCC_NIM(1.0),19/12/25 23:00:00,Monthly,Total,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Romania,2023-03,1523968,,
ESTAT:TOUR_OCC_NIM(1.0),19/12/25 23:00:00,Monthly,Total,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Romania,2023-04,1726117,,
ESTAT:TOUR_OCC_NIM(1.0),19/12/25 23:00:00,Monthly,Total,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Romania,2023-05,2011420,,
ESTAT:TOUR_OCC_NIM(1.0),19/12/25 23:00:00,Monthly,Total,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Romania,2023-06,2779650,,
ESTAT:TOUR_OCC_NIM(1.0),19/12/25 23:00:00,Monthly,Total,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Romania,2023-07,4367748,,
ESTAT:TOUR_OCC_NIM(1.0),19/12/25 23:00:00,Monthly,Total,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Romania,2023-08,5041364,,
ESTAT:TOUR_OCC_NIM(1.0),19/12/25 23:00:00,Monthly,Total,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Romania,2023-09,2836342,,
ESTAT:TOUR_OCC_NIM(1.0),19/12/25 23:00:00,Monthly,Total,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Romania,2023-10,2222375,,
ESTAT:TOUR_OCC_NIM(1.0),19/12/25 23:00:00,Monthly,Total,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Romania,2023-11,1889114,,
ESTAT:TOUR_OCC_NIM(1.0),19/12/25 23:00:00,Monthly,Total,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Romania,2023-12,1735421,,
ESTAT:TOUR_OCC_NIM(1.0),19/12/25 23:00:00,Monthly,Total,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Romania,2024-01,1441231,,
ESTAT:TOUR_OCC_NIM(1.0),19/12/25 23:00:00,Monthly,Total,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Romania,2024-02,1629662,,
ESTAT:TOUR_OCC_NIM(1.0),19/12/25 23:00:00,Monthly,Total,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Romania,2024-03,1600952,,
ESTAT:TOUR_OCC_NIM(1.0),19/12/25 23:00:00,Monthly,Total,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Romania,2024-04,1697965,,
ESTAT:TOUR_OCC_NIM(1.0),19/12/25 23:00:00,Monthly,Total,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Romania,2024-05,2115933,,
ESTAT:TOUR_OCC_NIM(1.0),19/12/25 23:00:00,Monthly,Total,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Romania,2024-06,2830292,,
ESTAT:TOUR_OCC_NIM(1.0),19/12/25 23:00:00,Monthly,Total,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Romania,2024-07,4659849,,
ESTAT:TOUR_OCC_NIM(1.0),19/12/25 23:00:00,Monthly,Total,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Romania,2024-08,5346209,,
ESTAT:TOUR_OCC_NIM(1.0),19/12/25 23:00:00,Monthly,Total,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Romania,2024-09,2777616,,
ESTAT:TOUR_OCC_NIM(1.0),19/12/25 23:00:00,Monthly,Total,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Romania,2024-10,2323091,,
ESTAT:TOUR_OCC_NIM(1.0),19/12/25 23:00:00,Monthly,Total,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Romania,2024-11,1948306,,
ESTAT:TOUR_OCC_NIM(1.0),19/12/25 23:00:00,Monthly,Total,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Serbia,2017-01,490631,,
ESTAT:TOUR_OCC_NIM(1.0),19/12/25 23:00:00,Monthly,Total,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Serbia,2017-02,514785,,
ESTAT:TOUR_OCC_NIM(1.0),19/12/25 23:00:00,Monthly,Total,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Serbia,2017-03,552584,,
ESTAT:TOUR_OCC_NIM(1.0),19/12/25 23:00:00,Monthly,Total,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Serbia,2017-04,641238,,
ESTAT:TOUR_OCC_NIM(1.0),19/12/25 23:00:00,Monthly,Total,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Serbia,2017-05,796752,,
ESTAT:TOUR_OCC_NIM(1.0),19/12/25 23:00:00,Monthly,Total,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Serbia,2017-06,808254,,
ESTAT:TOUR_OCC_NIM(1.0),19/12/25 23:00:00,Monthly,Total,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Serbia,2017-07,985323,,
ESTAT:TOUR_OCC_NIM(1.0),19/12/25 23:00:00,Monthly,Total,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Serbia,2017-08,1078718,,
ESTAT:TOUR_OCC_NIM(1.0),19/12/25 23:00:00,Monthly,Total,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Serbia,2017-09,734357,,
ESTAT:TOUR_OCC_NIM(1.0),19/12/25 23:00:00,Monthly,Total,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Serbia,2017-10,689142,,
ESTAT:TOUR_OCC_NIM(1.0),19/12/25 23:00:00,Monthly,Total,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Serbia,2017-11,482108,,
ESTAT:TOUR_OCC_NIM(1.0),19/12/25 23:00:00,Monthly,Total,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Serbia,2017-12,538163,,
ESTAT:TOUR_OCC_NIM(1.0),19/12/25 23:00:00,Monthly,Total,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Serbia,2018-01,549474,,
ESTAT:TOUR_OCC_NIM(1.0),19/12/25 23:00:00,Monthly,Total,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Serbia,2018-02,583271,,
ESTAT:TOUR_OCC_NIM(1.0),19/12/25 23:00:00,Monthly,Total,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Serbia,2018-03,592675,,
ESTAT:TOUR_OCC_NIM(1.0),19/12/25 23:00:00,Monthly,Total,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Serbia,2018-04,714157,,
ESTAT:TOUR_OCC_NIM(1.0),19/12/25 23:00:00,Monthly,Total,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Serbia,2018-05,922545,,
ESTAT:TOUR_OCC_NIM(1.0),19/12/25 23:00:00,Monthly,Total,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Serbia,2018-06,921924,,
ESTAT:TOUR_OCC_NIM(1.0),19/12/25 23:00:00,Monthly,Total,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Serbia,2018-07,1087668,,
ESTAT:TOUR_OCC_NIM(1.0),19/12/25 23:00:00,Monthly,Total,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Serbia,2018-08,1260358,,
ESTAT:TOUR_OCC_NIM(1.0),19/12/25 23:00:00,Monthly,Total,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Serbia,2018-09,820313,,
ESTAT:TOUR_OCC_NIM(1.0),19/12/25 23:00:00,Monthly,Total,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Serbia,2018-10,748043,,
ESTAT:TOUR_OCC_NIM(1.0),19/12/25 23:00:00,Monthly,Total,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Serbia,2018-11,545932,,
ESTAT:TOUR_OCC_NIM(1.0),19/12/25 23:00:00,Monthly,Total,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Serbia,2018-12,568865,,
ESTAT:TOUR_OCC_NIM(1.0),19/12/25 23:00:00,Monthly,Total,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Serbia,2019-01,550879,,
ESTAT:TOUR_OCC_NIM(1.0),19/12/25 23:00:00,Monthly,Total,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Serbia,2019-02,607341,,
ESTAT:TOUR_OCC_NIM(1.0),19/12/25 23:00:00,Monthly,Total,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Serbia,2019-03,634205,,
ESTAT:TOUR_OCC_NIM(1.0),19/12/25 23:00:00,Monthly,Total,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Serbia,2019-04,775774,,
ESTAT:TOUR_OCC_NIM(1.0),19/12/25 23:00:00,Monthly,Total,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Serbia,2019-05,978871,,
ESTAT:TOUR_OCC_NIM(1.0),19/12/25 23:00:00,Monthly,Total,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Serbia,2019-06,986834,,
ESTAT:TOUR_OCC_NIM(1.0),19/12/25 23:00:00,Monthly,Total,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Serbia,2019-07,1145342,,
